job,machine,btw,perm,perm_idx,betweenness_mean
0,1,0.09546568627450983,"(0, 0, 1, 6)",30,0.07628676470588236
0,2,0.09546568627450983,"(0, 0, 1, 6)",30,0.07628676470588236
0,3,0.033026960784313726,"(0, 0, 1, 6)",30,0.07628676470588236
1,0,0.03302696078431371,"(0, 0, 1, 6)",30,0.07628676470588236
1,1,0.09546568627450983,"(0, 0, 1, 6)",30,0.07628676470588236
1,2,0.09546568627450983,"(0, 0, 1, 6)",30,0.07628676470588236
1,3,0.033026960784313726,"(0, 0, 1, 6)",30,0.07628676470588236
2,0,0.04375,"(0, 0, 1, 6)",30,0.07628676470588236
2,1,0.13860294117647057,"(0, 0, 1, 6)",30,0.07628676470588236
2,3,0.11531862745098037,"(0, 0, 1, 6)",30,0.07628676470588236
2,2,0.05563725490196078,"(0, 0, 1, 6)",30,0.07628676470588236
3,1,0.05563725490196078,"(0, 0, 1, 6)",30,0.07628676470588236
3,0,0.1153186274509804,"(0, 0, 1, 6)",30,0.07628676470588236
3,2,0.1386029411764706,"(0, 0, 1, 6)",30,0.07628676470588236
3,3,0.043750000000000004,"(0, 0, 1, 6)",30,0.07628676470588236
0,0,0.03878676470588234,"(0, 0, 1, 7)",31,0.07521446078431371
0,1,0.10502450980392156,"(0, 0, 1, 7)",31,0.07521446078431371
0,2,0.09142156862745097,"(0, 0, 1, 7)",31,0.07521446078431371
0,3,0.04080882352941176,"(0, 0, 1, 7)",31,0.07521446078431371
1,0,0.03878676470588235,"(0, 0, 1, 7)",31,0.07521446078431371
1,1,0.10502450980392156,"(0, 0, 1, 7)",31,0.07521446078431371
1,2,0.09142156862745096,"(0, 0, 1, 7)",31,0.07521446078431371
1,3,0.04080882352941176,"(0, 0, 1, 7)",31,0.07521446078431371
2,0,0.03425245098039215,"(0, 0, 1, 7)",31,0.07521446078431371
2,1,0.10551470588235293,"(0, 0, 1, 7)",31,0.07521446078431371
2,3,0.09448529411764706,"(0, 0, 1, 7)",31,0.07521446078431371
2,2,0.03455882352941176,"(0, 0, 1, 7)",31,0.07521446078431371
3,1,0.05827205882352941,"(0, 0, 1, 7)",31,0.07521446078431371
3,0,0.1332107843137255,"(0, 0, 1, 7)",31,0.07521446078431371
3,3,0.14509803921568626,"(0, 0, 1, 7)",31,0.07521446078431371
3,2,0.04595588235294117,"(0, 0, 1, 7)",31,0.07521446078431371
0,0,0.03707107843137254,"(0, 0, 1, 8)",32,0.06724877450980392
0,1,0.06617647058823528,"(0, 0, 1, 8)",32,0.06724877450980392
0,2,0.06954656862745097,"(0, 0, 1, 8)",32,0.06724877450980392
0,3,0.030024509803921566,"(0, 0, 1, 8)",32,0.06724877450980392
1,0,0.03707107843137254,"(0, 0, 1, 8)",32,0.06724877450980392
1,1,0.06617647058823528,"(0, 0, 1, 8)",32,0.06724877450980392
1,2,0.06954656862745097,"(0, 0, 1, 8)",32,0.06724877450980392
1,3,0.030024509803921566,"(0, 0, 1, 8)",32,0.06724877450980392
2,0,0.03737745098039216,"(0, 0, 1, 8)",32,0.06724877450980392
2,1,0.09436274509803921,"(0, 0, 1, 8)",32,0.06724877450980392
2,3,0.0772058823529412,"(0, 0, 1, 8)",32,0.06724877450980392
2,2,0.04963235294117647,"(0, 0, 1, 8)",32,0.06724877450980392
3,1,0.06127450980392156,"(0, 0, 1, 8)",32,0.06724877450980392
3,2,0.09558823529411764,"(0, 0, 1, 8)",32,0.06724877450980392
3,0,0.15441176470588233,"(0, 0, 1, 8)",32,0.06724877450980392
3,3,0.10049019607843138,"(0, 0, 1, 8)",32,0.06724877450980392
0,0,0.04425770308123249,"(0, 0, 1, 9)",33,0.06408000700280111
0,1,0.07482492997198878,"(0, 0, 1, 9)",33,0.06408000700280111
0,2,0.06299019607843137,"(0, 0, 1, 9)",33,0.06408000700280111
0,3,0.03014705882352941,"(0, 0, 1, 9)",33,0.06408000700280111
1,0,0.04425770308123249,"(0, 0, 1, 9)",33,0.06408000700280111
1,1,0.07482492997198878,"(0, 0, 1, 9)",33,0.06408000700280111
1,2,0.06299019607843137,"(0, 0, 1, 9)",33,0.06408000700280111
1,3,0.03014705882352941,"(0, 0, 1, 9)",33,0.06408000700280111
2,0,0.041316526610644264,"(0, 0, 1, 9)",33,0.06408000700280111
2,1,0.08977591036414564,"(0, 0, 1, 9)",33,0.06408000700280111
2,3,0.06482843137254901,"(0, 0, 1, 9)",33,0.06408000700280111
2,2,0.04522058823529411,"(0, 0, 1, 9)",33,0.06408000700280111
3,1,0.0758578431372549,"(0, 0, 1, 9)",33,0.06408000700280111
3,2,0.07421218487394958,"(0, 0, 1, 9)",33,0.06408000700280111
3,3,0.07678571428571428,"(0, 0, 1, 9)",33,0.06408000700280111
3,0,0.13284313725490196,"(0, 0, 1, 9)",33,0.06408000700280111
0,0,0.03419117647058823,"(0, 0, 1, 10)",34,0.06564031862745098
0,1,0.07524509803921567,"(0, 0, 1, 10)",34,0.06564031862745098
0,2,0.06556372549019607,"(0, 0, 1, 10)",34,0.06564031862745098
0,3,0.034803921568627445,"(0, 0, 1, 10)",34,0.06564031862745098
1,0,0.03419117647058823,"(0, 0, 1, 10)",34,0.06564031862745098
1,1,0.07524509803921567,"(0, 0, 1, 10)",34,0.06564031862745098
1,2,0.06556372549019607,"(0, 0, 1, 10)",34,0.06564031862745098
1,3,0.034803921568627445,"(0, 0, 1, 10)",34,0.06564031862745098
2,0,0.035416666666666666,"(0, 0, 1, 10)",34,0.06564031862745098
2,1,0.07365196078431371,"(0, 0, 1, 10)",34,0.06564031862745098
2,3,0.0670343137254902,"(0, 0, 1, 10)",34,0.06564031862745098
2,2,0.03125,"(0, 0, 1, 10)",34,0.06564031862745098
3,1,0.07254901960784312,"(0, 0, 1, 10)",34,0.06564031862745098
3,3,0.11752450980392157,"(0, 0, 1, 10)",34,0.06564031862745098
3,0,0.1457107843137255,"(0, 0, 1, 10)",34,0.06564031862745098
3,2,0.08750000000000001,"(0, 0, 1, 10)",34,0.06564031862745098
0,0,0.039215686274509796,"(0, 0, 1, 11)",35,0.061706713935574226
0,1,0.07489495798319326,"(0, 0, 1, 11)",35,0.061706713935574226
0,2,0.058035714285714274,"(0, 0, 1, 11)",35,0.061706713935574226
0,3,0.031495098039215685,"(0, 0, 1, 11)",35,0.061706713935574226
1,0,0.039215686274509796,"(0, 0, 1, 11)",35,0.061706713935574226
1,1,0.07489495798319327,"(0, 0, 1, 11)",35,0.061706713935574226
1,2,0.058035714285714274,"(0, 0, 1, 11)",35,0.061706713935574226
1,3,0.031495098039215685,"(0, 0, 1, 11)",35,0.061706713935574226
2,0,0.042892156862745105,"(0, 0, 1, 11)",35,0.061706713935574226
2,1,0.08249299719887955,"(0, 0, 1, 11)",35,0.061706713935574226
2,3,0.061379551820728295,"(0, 0, 1, 11)",35,0.061706713935574226
2,2,0.034926470588235295,"(0, 0, 1, 11)",35,0.061706713935574226
3,1,0.08583683473389356,"(0, 0, 1, 11)",35,0.061706713935574226
3,3,0.07477240896358543,"(0, 0, 1, 11)",35,0.061706713935574226
3,2,0.06650910364145657,"(0, 0, 1, 11)",35,0.061706713935574226
3,0,0.13121498599439776,"(0, 0, 1, 11)",35,0.061706713935574226
0,0,0.027591036414565825,"(0, 0, 1, 12)",36,0.0680874693627451
0,1,0.07788865546218487,"(0, 0, 1, 12)",36,0.0680874693627451
0,2,0.08443627450980394,"(0, 0, 1, 12)",36,0.0680874693627451
0,3,0.03057598039215686,"(0, 0, 1, 12)",36,0.0680874693627451
1,0,0.027591036414565825,"(0, 0, 1, 12)",36,0.0680874693627451
1,1,0.07788865546218487,"(0, 0, 1, 12)",36,0.0680874693627451
1,2,0.08443627450980393,"(0, 0, 1, 12)",36,0.0680874693627451
1,3,0.03057598039215686,"(0, 0, 1, 12)",36,0.0680874693627451
2,0,0.040948879551820735,"(0, 0, 1, 12)",36,0.0680874693627451
2,1,0.09853816526610644,"(0, 0, 1, 12)",36,0.0680874693627451
2,3,0.07573529411764707,"(0, 0, 1, 12)",36,0.0680874693627451
2,2,0.06966911764705883,"(0, 0, 1, 12)",36,0.0680874693627451
3,2,0.12752100840336134,"(0, 0, 1, 12)",36,0.0680874693627451
3,0,0.07466736694677871,"(0, 0, 1, 12)",36,0.0680874693627451
3,1,0.09705882352941175,"(0, 0, 1, 12)",36,0.0680874693627451
3,3,0.06427696078431373,"(0, 0, 1, 12)",36,0.0680874693627451
0,0,0.03149509803921569,"(0, 0, 1, 13)",37,0.060271139705882354
0,1,0.07291666666666666,"(0, 0, 1, 13)",37,0.060271139705882354
0,2,0.06237745098039215,"(0, 0, 1, 13)",37,0.060271139705882354
0,3,0.02634803921568627,"(0, 0, 1, 13)",37,0.060271139705882354
1,0,0.03149509803921569,"(0, 0, 1, 13)",37,0.060271139705882354
1,1,0.07291666666666666,"(0, 0, 1, 13)",37,0.060271139705882354
1,2,0.06237745098039215,"(0, 0, 1, 13)",37,0.060271139705882354
1,3,0.02634803921568627,"(0, 0, 1, 13)",37,0.060271139705882354
2,0,0.03970588235294118,"(0, 0, 1, 13)",37,0.060271139705882354
2,1,0.07965686274509803,"(0, 0, 1, 13)",37,0.060271139705882354
2,3,0.0517156862745098,"(0, 0, 1, 13)",37,0.060271139705882354
2,2,0.04803921568627451,"(0, 0, 1, 13)",37,0.060271139705882354
3,2,0.10330882352941177,"(0, 0, 1, 13)",37,0.060271139705882354
3,0,0.09938725490196078,"(0, 0, 1, 13)",37,0.060271139705882354
3,3,0.08455882352941177,"(0, 0, 1, 13)",37,0.060271139705882354
3,1,0.07169117647058823,"(0, 0, 1, 13)",37,0.060271139705882354
0,0,0.031249999999999993,"(0, 0, 1, 14)",38,0.06371017156862745
0,1,0.0625,"(0, 0, 1, 14)",38,0.06371017156862745
0,2,0.07377450980392157,"(0, 0, 1, 14)",38,0.06371017156862745
0,3,0.03272058823529412,"(0, 0, 1, 14)",38,0.06371017156862745
1,0,0.031249999999999993,"(0, 0, 1, 14)",38,0.06371017156862745
1,1,0.0625,"(0, 0, 1, 14)",38,0.06371017156862745
1,2,0.07377450980392157,"(0, 0, 1, 14)",38,0.06371017156862745
1,3,0.03272058823529412,"(0, 0, 1, 14)",38,0.06371017156862745
2,0,0.03186274509803922,"(0, 0, 1, 14)",38,0.06371017156862745
2,1,0.08088235294117647,"(0, 0, 1, 14)",38,0.06371017156862745
2,3,0.0713235294117647,"(0, 0, 1, 14)",38,0.06371017156862745
2,2,0.05808823529411765,"(0, 0, 1, 14)",38,0.06371017156862745
3,2,0.10294117647058822,"(0, 0, 1, 14)",38,0.06371017156862745
3,1,0.048039215686274506,"(0, 0, 1, 14)",38,0.06371017156862745
3,0,0.12034313725490196,"(0, 0, 1, 14)",38,0.06371017156862745
3,3,0.10539215686274511,"(0, 0, 1, 14)",38,0.06371017156862745
0,0,0.038235294117647055,"(0, 0, 1, 15)",39,0.05746017156862745
0,1,0.05968137254901961,"(0, 0, 1, 15)",39,0.05746017156862745
0,2,0.06041666666666667,"(0, 0, 1, 15)",39,0.05746017156862745
0,3,0.03455882352941176,"(0, 0, 1, 15)",39,0.05746017156862745
1,0,0.038235294117647055,"(0, 0, 1, 15)",39,0.05746017156862745
1,1,0.05968137254901961,"(0, 0, 1, 15)",39,0.05746017156862745
1,2,0.06041666666666667,"(0, 0, 1, 15)",39,0.05746017156862745
1,3,0.03455882352941176,"(0, 0, 1, 15)",39,0.05746017156862745
2,0,0.0400735294117647,"(0, 0, 1, 15)",39,0.05746017156862745
2,1,0.06911764705882352,"(0, 0, 1, 15)",39,0.05746017156862745
2,3,0.053799019607843133,"(0, 0, 1, 15)",39,0.05746017156862745
2,2,0.05110294117647058,"(0, 0, 1, 15)",39,0.05746017156862745
3,2,0.08394607843137254,"(0, 0, 1, 15)",39,0.05746017156862745
3,1,0.04669117647058823,"(0, 0, 1, 15)",39,0.05746017156862745
3,3,0.07610294117647057,"(0, 0, 1, 15)",39,0.05746017156862745
3,0,0.11274509803921569,"(0, 0, 1, 15)",39,0.05746017156862745
0,0,0.030882352941176472,"(0, 0, 1, 16)",40,0.05996476715686275
0,1,0.0721813725490196,"(0, 0, 1, 16)",40,0.05996476715686275
0,2,0.06053921568627452,"(0, 0, 1, 16)",40,0.05996476715686275
0,3,0.02561274509803921,"(0, 0, 1, 16)",40,0.05996476715686275
1,0,0.030882352941176472,"(0, 0, 1, 16)",40,0.05996476715686275
1,1,0.0721813725490196,"(0, 0, 1, 16)",40,0.05996476715686275
1,2,0.06053921568627452,"(0, 0, 1, 16)",40,0.05996476715686275
1,3,0.025612745098039215,"(0, 0, 1, 16)",40,0.05996476715686275
2,0,0.032107843137254906,"(0, 0, 1, 16)",40,0.05996476715686275
2,1,0.07941176470588235,"(0, 0, 1, 16)",40,0.05996476715686275
2,3,0.06029411764705882,"(0, 0, 1, 16)",40,0.05996476715686275
2,2,0.041299019607843136,"(0, 0, 1, 16)",40,0.05996476715686275
3,2,0.096078431372549,"(0, 0, 1, 16)",40,0.05996476715686275
3,3,0.10012254901960785,"(0, 0, 1, 16)",40,0.05996476715686275
3,0,0.09718137254901961,"(0, 0, 1, 16)",40,0.05996476715686275
3,1,0.07450980392156863,"(0, 0, 1, 16)",40,0.05996476715686275
0,0,0.03420868347338935,"(0, 0, 1, 17)",41,0.057728247549019604
0,1,0.06992296918767506,"(0, 0, 1, 17)",41,0.057728247549019604
0,2,0.05919117647058824,"(0, 0, 1, 17)",41,0.057728247549019604
0,3,0.028676470588235296,"(0, 0, 1, 17)",41,0.057728247549019604
1,0,0.03420868347338935,"(0, 0, 1, 17)",41,0.057728247549019604
1,1,0.06992296918767506,"(0, 0, 1, 17)",41,0.057728247549019604
1,2,0.059191176470588226,"(0, 0, 1, 17)",41,0.057728247549019604
1,3,0.028676470588235293,"(0, 0, 1, 17)",41,0.057728247549019604
2,0,0.03996848739495799,"(0, 0, 1, 17)",41,0.057728247549019604
2,1,0.0799719887955182,"(0, 0, 1, 17)",41,0.057728247549019604
2,3,0.05821078431372549,"(0, 0, 1, 17)",41,0.057728247549019604
2,2,0.04522058823529412,"(0, 0, 1, 17)",41,0.057728247549019604
3,2,0.08683473389355743,"(0, 0, 1, 17)",41,0.057728247549019604
3,3,0.05815826330532213,"(0, 0, 1, 17)",41,0.057728247549019604
3,1,0.06715686274509804,"(0, 0, 1, 17)",41,0.057728247549019604
3,0,0.10413165266106442,"(0, 0, 1, 17)",41,0.057728247549019604
0,0,0.03848039215686275,"(0, 0, 1, 18)",42,0.0671218487394958
0,1,0.08281979458450046,"(0, 0, 1, 18)",42,0.0671218487394958
0,2,0.06857492997198879,"(0, 0, 1, 18)",42,0.0671218487394958
0,3,0.05194911297852474,"(0, 0, 1, 18)",42,0.0671218487394958
1,0,0.03848039215686275,"(0, 0, 1, 18)",42,0.0671218487394958
1,1,0.08281979458450046,"(0, 0, 1, 18)",42,0.0671218487394958
1,2,0.06857492997198879,"(0, 0, 1, 18)",42,0.0671218487394958
1,3,0.05194911297852474,"(0, 0, 1, 18)",42,0.0671218487394958
2,0,0.027048319327731093,"(0, 0, 1, 18)",42,0.0671218487394958
2,1,0.08548085901027078,"(0, 0, 1, 18)",42,0.0671218487394958
2,3,0.08422619047619045,"(0, 0, 1, 18)",42,0.0671218487394958
2,2,0.03177521008403361,"(0, 0, 1, 18)",42,0.0671218487394958
3,3,0.13888305322128852,"(0, 0, 1, 18)",42,0.0671218487394958
3,0,0.0825280112044818,"(0, 0, 1, 18)",42,0.0671218487394958
3,1,0.08198529411764706,"(0, 0, 1, 18)",42,0.0671218487394958
3,2,0.05837418300653594,"(0, 0, 1, 18)",42,0.0671218487394958
0,0,0.039828431372549024,"(0, 0, 1, 19)",43,0.059788602941176466
0,1,0.0719362745098039,"(0, 0, 1, 19)",43,0.059788602941176466
0,2,0.05122549019607844,"(0, 0, 1, 19)",43,0.059788602941176466
0,3,0.038848039215686275,"(0, 0, 1, 19)",43,0.059788602941176466
1,0,0.039828431372549024,"(0, 0, 1, 19)",43,0.059788602941176466
1,1,0.07193627450980392,"(0, 0, 1, 19)",43,0.059788602941176466
1,2,0.05122549019607843,"(0, 0, 1, 19)",43,0.059788602941176466
1,3,0.03884803921568628,"(0, 0, 1, 19)",43,0.059788602941176466
2,0,0.031862745098039214,"(0, 0, 1, 19)",43,0.059788602941176466
2,1,0.08321078431372547,"(0, 0, 1, 19)",43,0.059788602941176466
2,3,0.06605392156862744,"(0, 0, 1, 19)",43,0.059788602941176466
2,2,0.030024509803921573,"(0, 0, 1, 19)",43,0.059788602941176466
3,3,0.11519607843137253,"(0, 0, 1, 19)",43,0.059788602941176466
3,0,0.09374999999999999,"(0, 0, 1, 19)",43,0.059788602941176466
3,2,0.06556372549019607,"(0, 0, 1, 19)",43,0.059788602941176466
3,1,0.06727941176470588,"(0, 0, 1, 19)",43,0.059788602941176466
0,0,0.03125,"(0, 0, 1, 20)",44,0.06142769607843137
0,1,0.06691176470588234,"(0, 0, 1, 20)",44,0.06142769607843137
0,2,0.06458333333333331,"(0, 0, 1, 20)",44,0.06142769607843137
0,3,0.04191176470588236,"(0, 0, 1, 20)",44,0.06142769607843137
1,0,0.03125,"(0, 0, 1, 20)",44,0.06142769607843137
1,1,0.06691176470588234,"(0, 0, 1, 20)",44,0.06142769607843137
1,2,0.06458333333333331,"(0, 0, 1, 20)",44,0.06142769607843137
1,3,0.04191176470588236,"(0, 0, 1, 20)",44,0.06142769607843137
2,0,0.031495098039215685,"(0, 0, 1, 20)",44,0.06142769607843137
2,1,0.07058823529411763,"(0, 0, 1, 20)",44,0.06142769607843137
2,3,0.07230392156862746,"(0, 0, 1, 20)",44,0.06142769607843137
2,2,0.033946078431372546,"(0, 0, 1, 20)",44,0.06142769607843137
3,3,0.12022058823529412,"(0, 0, 1, 20)",44,0.06142769607843137
3,1,0.050980392156862744,"(0, 0, 1, 20)",44,0.06142769607843137
3,0,0.09754901960784312,"(0, 0, 1, 20)",44,0.06142769607843137
3,2,0.09644607843137254,"(0, 0, 1, 20)",44,0.06142769607843137
0,0,0.03946078431372549,"(0, 0, 1, 21)",45,0.0565563725490196
0,1,0.06151960784313726,"(0, 0, 1, 21)",45,0.0565563725490196
0,2,0.05306372549019607,"(0, 0, 1, 21)",45,0.0565563725490196
0,3,0.039950980392156867,"(0, 0, 1, 21)",45,0.0565563725490196
1,0,0.03946078431372549,"(0, 0, 1, 21)",45,0.0565563725490196
1,1,0.06151960784313726,"(0, 0, 1, 21)",45,0.0565563725490196
1,2,0.05306372549019607,"(0, 0, 1, 21)",45,0.0565563725490196
1,3,0.039950980392156867,"(0, 0, 1, 21)",45,0.0565563725490196
2,0,0.03725490196078431,"(0, 0, 1, 21)",45,0.0565563725490196
2,1,0.06691176470588234,"(0, 0, 1, 21)",45,0.0565563725490196
2,3,0.06115196078431372,"(0, 0, 1, 21)",45,0.0565563725490196
2,2,0.03970588235294118,"(0, 0, 1, 21)",45,0.0565563725490196
3,3,0.09595588235294117,"(0, 0, 1, 21)",45,0.0565563725490196
3,1,0.046446078431372544,"(0, 0, 1, 21)",45,0.0565563725490196
3,2,0.06274509803921567,"(0, 0, 1, 21)",45,0.0565563725490196
3,0,0.10674019607843137,"(0, 0, 1, 21)",45,0.0565563725490196
0,0,0.031862745098039214,"(0, 0, 1, 22)",46,0.05863970588235294
0,1,0.06887254901960785,"(0, 0, 1, 22)",46,0.05863970588235294
0,2,0.057965686274509806,"(0, 0, 1, 22)",46,0.05863970588235294
0,3,0.0321078431372549,"(0, 0, 1, 22)",46,0.05863970588235294
1,0,0.031862745098039214,"(0, 0, 1, 22)",46,0.05863970588235294
1,1,0.06887254901960785,"(0, 0, 1, 22)",46,0.05863970588235294
1,2,0.0579656862745098,"(0, 0, 1, 22)",46,0.05863970588235294
1,3,0.0321078431372549,"(0, 0, 1, 22)",46,0.05863970588235294
2,0,0.03125,"(0, 0, 1, 22)",46,0.05863970588235294
2,1,0.08321078431372549,"(0, 0, 1, 22)",46,0.05863970588235294
2,3,0.06360294117647058,"(0, 0, 1, 22)",46,0.05863970588235294
2,2,0.03125,"(0, 0, 1, 22)",46,0.05863970588235294
3,3,0.10723039215686275,"(0, 0, 1, 22)",46,0.05863970588235294
3,2,0.08762254901960784,"(0, 0, 1, 22)",46,0.05863970588235294
3,0,0.07904411764705882,"(0, 0, 1, 22)",46,0.05863970588235294
3,1,0.07340686274509803,"(0, 0, 1, 22)",46,0.05863970588235294
0,0,0.03898809523809524,"(0, 0, 1, 23)",47,0.058655024509803914
0,1,0.07225140056022407,"(0, 0, 1, 23)",47,0.058655024509803914
0,2,0.05919117647058824,"(0, 0, 1, 23)",47,0.058655024509803914
0,3,0.035539215686274515,"(0, 0, 1, 23)",47,0.058655024509803914
1,0,0.03898809523809524,"(0, 0, 1, 23)",47,0.058655024509803914
1,1,0.07225140056022407,"(0, 0, 1, 23)",47,0.058655024509803914
1,2,0.05919117647058824,"(0, 0, 1, 23)",47,0.058655024509803914
1,3,0.035539215686274515,"(0, 0, 1, 23)",47,0.058655024509803914
2,0,0.033473389355742296,"(0, 0, 1, 23)",47,0.058655024509803914
2,1,0.08217787114845937,"(0, 0, 1, 23)",47,0.058655024509803914
2,3,0.0642156862745098,"(0, 0, 1, 23)",47,0.058655024509803914
2,2,0.037745098039215684,"(0, 0, 1, 23)",47,0.058655024509803914
3,3,0.09271708683473388,"(0, 0, 1, 23)",47,0.058655024509803914
3,2,0.0586484593837535,"(0, 0, 1, 23)",47,0.058655024509803914
3,1,0.062009803921568615,"(0, 0, 1, 23)",47,0.058655024509803914
3,0,0.0955532212885154,"(0, 0, 1, 23)",47,0.058655024509803914
0,0,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
0,1,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
0,2,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
0,3,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
1,0,0.04944852941176471,"(0, 0, 2, 2)",50,0.07536764705882351
1,1,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
1,2,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
1,3,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
2,0,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
2,2,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
2,1,0.10128676470588233,"(0, 0, 2, 2)",50,0.07536764705882351
2,3,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
3,0,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
3,2,0.10128676470588234,"(0, 0, 2, 2)",50,0.07536764705882351
3,1,0.10128676470588234,"(0, 0, 2, 2)",50,0.07536764705882351
3,3,0.049448529411764704,"(0, 0, 2, 2)",50,0.07536764705882351
0,0,0.05275735294117647,"(0, 0, 2, 3)",51,0.06991421568627451
0,1,0.10398284313725492,"(0, 0, 2, 3)",51,0.06991421568627451
0,2,0.07738970588235294,"(0, 0, 2, 3)",51,0.06991421568627451
0,3,0.03321078431372549,"(0, 0, 2, 3)",51,0.06991421568627451
1,0,0.05275735294117647,"(0, 0, 2, 3)",51,0.06991421568627451
1,1,0.10398284313725491,"(0, 0, 2, 3)",51,0.06991421568627451
1,2,0.07738970588235294,"(0, 0, 2, 3)",51,0.06991421568627451
1,3,0.03321078431372549,"(0, 0, 2, 3)",51,0.06991421568627451
2,0,0.04485294117647058,"(0, 0, 2, 3)",51,0.06991421568627451
2,2,0.09448529411764706,"(0, 0, 2, 3)",51,0.06991421568627451
2,1,0.0792892156862745,"(0, 0, 2, 3)",51,0.06991421568627451
2,3,0.03302696078431372,"(0, 0, 2, 3)",51,0.06991421568627451
3,0,0.06409313725490194,"(0, 0, 2, 3)",51,0.06991421568627451
3,2,0.11433823529411764,"(0, 0, 2, 3)",51,0.06991421568627451
3,3,0.06850490196078432,"(0, 0, 2, 3)",51,0.06991421568627451
3,1,0.08535539215686273,"(0, 0, 2, 3)",51,0.06991421568627451
0,0,0.04154411764705882,"(0, 0, 2, 4)",52,0.06709558823529412
0,1,0.07549019607843138,"(0, 0, 2, 4)",52,0.06709558823529412
0,2,0.057352941176470586,"(0, 0, 2, 4)",52,0.06709558823529412
0,3,0.03854166666666667,"(0, 0, 2, 4)",52,0.06709558823529412
1,0,0.04154411764705882,"(0, 0, 2, 4)",52,0.06709558823529412
1,1,0.07549019607843138,"(0, 0, 2, 4)",52,0.06709558823529412
1,2,0.057352941176470586,"(0, 0, 2, 4)",52,0.06709558823529412
1,3,0.03854166666666667,"(0, 0, 2, 4)",52,0.06709558823529412
2,0,0.07009803921568629,"(0, 0, 2, 4)",52,0.06709558823529412
2,2,0.10122549019607843,"(0, 0, 2, 4)",52,0.06709558823529412
2,1,0.06017156862745098,"(0, 0, 2, 4)",52,0.06709558823529412
2,3,0.0454656862745098,"(0, 0, 2, 4)",52,0.06709558823529412
3,0,0.10808823529411765,"(0, 0, 2, 4)",52,0.06709558823529412
3,3,0.14705882352941177,"(0, 0, 2, 4)",52,0.06709558823529412
3,1,0.057720588235294114,"(0, 0, 2, 4)",52,0.06709558823529412
3,2,0.05784313725490196,"(0, 0, 2, 4)",52,0.06709558823529412
0,0,0.04901960784313726,"(0, 0, 2, 5)",53,0.06622242647058824
0,1,0.08394607843137253,"(0, 0, 2, 5)",53,0.06622242647058824
0,2,0.05514705882352941,"(0, 0, 2, 5)",53,0.06622242647058824
0,3,0.03615196078431372,"(0, 0, 2, 5)",53,0.06622242647058824
1,0,0.04901960784313726,"(0, 0, 2, 5)",53,0.06622242647058824
1,1,0.08394607843137254,"(0, 0, 2, 5)",53,0.06622242647058824
1,2,0.05514705882352941,"(0, 0, 2, 5)",53,0.06622242647058824
1,3,0.03615196078431372,"(0, 0, 2, 5)",53,0.06622242647058824
2,0,0.055759803921568624,"(0, 0, 2, 5)",53,0.06622242647058824
2,2,0.08517156862745097,"(0, 0, 2, 5)",53,0.06622242647058824
2,1,0.059926470588235296,"(0, 0, 2, 5)",53,0.06622242647058824
2,3,0.04276960784313726,"(0, 0, 2, 5)",53,0.06622242647058824
3,0,0.10882352941176471,"(0, 0, 2, 5)",53,0.06622242647058824
3,3,0.13958333333333334,"(0, 0, 2, 5)",53,0.06622242647058824
3,2,0.0491421568627451,"(0, 0, 2, 5)",53,0.06622242647058824
3,1,0.06985294117647059,"(0, 0, 2, 5)",53,0.06622242647058824
0,0,0.02959558823529412,"(0, 0, 2, 6)",54,0.07207414215686275
0,1,0.08063725490196078,"(0, 0, 2, 6)",54,0.07207414215686275
0,2,0.09393382352941175,"(0, 0, 2, 6)",54,0.07207414215686275
0,3,0.036703431372549014,"(0, 0, 2, 6)",54,0.07207414215686275
1,0,0.02959558823529412,"(0, 0, 2, 6)",54,0.07207414215686275
1,1,0.08063725490196079,"(0, 0, 2, 6)",54,0.07207414215686275
1,2,0.09393382352941175,"(0, 0, 2, 6)",54,0.07207414215686275
1,3,0.036703431372549014,"(0, 0, 2, 6)",54,0.07207414215686275
