scope_type,scope_value,benchmark_family,jobs,machines,model_type,distribution,params,n_params,loglik,aic,bic,gof_test,gof_stat,gof_pvalue
file,abz5,abz,10,10,discrete,discrete_uniform_minmax,"{""low"": 50, ""high"": 99}",2,-391.2023005428146,786.4046010856292,791.6149414576054,chi2_uniform_minmax_bins10,16.200000000000003,0.06282072061787963
file,abz5,abz,10,10,discrete,poisson,"{""mu"": 77.73}",1,-443.8643577740213,889.7287155480426,892.3338857340307,,,
file,abz5,abz,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,114.148,2.098656549314854e-20
file,abz5,abz,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,117.80000000000001,3.7665417269577704e-21
file,abz5,abz,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,108.79999999999998,2.5801800487439307e-19
file,abz5,abz,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,110.88799999999999,9.696195544276909e-20
file,abz5,abz,10,10,continuous_exploratory,uniform,"[50.0, 49.0]",2,-389.18202981106265,782.3640596221253,787.5743999941014,KS_continuous,0.12795918367346937,0.06911923670358233
file,abz5,abz,10,10,continuous_exploratory,weibull_min,"[3.6552644915299553, 32.12472261549331, 50.73312181190614]",3,-406.5410586474075,819.082117294815,826.8976278527794,KS_continuous,0.1033367613137317,0.2202085781811839
file,abz5,abz,10,10,continuous_exploratory,norm,"[77.73, 14.345629996622666]",2,-408.2383899179592,820.4767798359184,825.6871202078945,KS_continuous,0.10163277627808598,0.23637945829152684
file,abz5,abz,10,10,continuous_exploratory,lognorm,"[1.910932372178783e-06, -7507059.72651707, 7507137.456503363]",3,-408.2384037937425,822.476807587485,830.2923181454494,KS_continuous,0.10163268589310526,0.23638033903230893
file,abz5,abz,10,10,continuous_exploratory,gamma,"[494.90682688750144, -242.64805171946455, 0.6472616349468909]",3,-408.4662984105487,822.9325968210974,830.7481073790617,KS_continuous,0.10059356600807079,0.24666876004282234
file,abz5,abz,10,10,continuous_exploratory,expon,"[50.0, 27.730000000000004]",2,-432.25148596276864,868.5029719255373,873.7133122975134,KS_continuous,0.22841516339057585,4.5548489928807665e-05
file,abz6,abz,10,10,discrete,discrete_uniform_minmax,"{""low"": 20, ""high"": 98}",2,-436.94478524670217,877.8895704934043,883.0999108653805,chi2_uniform_minmax_bins10,4.6326785714285705,0.8650819231790224
file,abz6,abz,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,24.443,0.003653238148849592
file,abz6,abz,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,24.8,0.0032005689647184804
file,abz6,abz,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,30.800000000000004,0.0003203461605300475
file,abz6,abz,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,26.048,0.00200636810509302
file,abz6,abz,10,10,discrete,poisson,"{""mu"": 59.46}",1,-774.7145231176671,1551.4290462353342,1554.0342164213223,,,
file,abz6,abz,10,10,continuous_exploratory,uniform,"[20.0, 78.0]",2,-435.6708826689592,875.3417653379184,880.5521057098946,KS_continuous,0.055128205128205154,0.9049225380976892
file,abz6,abz,10,10,continuous_exploratory,weibull_min,"[2.9019117310424507, -0.29573361763608624, 67.22723662264963]",3,-454.09097597984714,914.1819519596943,921.9974625176586,KS_continuous,0.1007908543008823,0.24469025950211631
file,abz6,abz,10,10,continuous_exploratory,norm,"[59.46, 23.153150973463635]",2,-456.10694156393674,916.2138831278735,921.4242234998496,KS_continuous,0.09894800316548669,0.26363426127600875
file,abz6,abz,10,10,continuous_exploratory,lognorm,"[1.3800322085764892e-06, -16777195.999999985, 16777255.459984012]",3,-456.10694990271344,918.2138998054269,926.0294103633912,KS_continuous,0.09894810605764592,0.26363317447925816
file,abz6,abz,10,10,continuous_exploratory,gamma,"[616.002269788627, -517.0471062825814, 0.9359345714033007]",3,-456.2738892264019,918.5477784528038,926.3632890107681,KS_continuous,0.10021487937379614,0.2504995775037536
file,abz6,abz,10,10,continuous_exploratory,expon,"[20.0, 39.46]",2,-467.52875005944696,939.0575001188939,944.2678404908701,KS_continuous,0.18257727239477223,0.0021726949483276137
file,abz7,abz,20,15,discrete,discrete_uniform_minmax,"{""low"": 11, ""high"": 40}",2,-1020.3592144986467,2044.7184289972934,2052.125993946606,chi2_uniform_minmax_bins10,10.799999999999999,0.2896674903884789
file,abz7,abz,20,15,discrete,poisson,"{""mu"": 24.553333333333335}",1,-1161.1001426313132,2324.2002852626265,2327.9040677372827,,,
file,abz7,abz,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,712.2419999999998,1.6137615313628928e-147
file,abz7,abz,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,678.4666666666666,2.9405358253415675e-140
file,abz7,abz,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,722.4666666666667,1.0213776836501113e-149
file,abz7,abz,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,732.6913333333331,6.459971279461682e-152
file,abz7,abz,20,15,continuous_exploratory,uniform,"[11.0, 29.0]",2,-1010.1887489959422,2024.3774979918844,2031.7850629411969,KS_continuous,0.08931034482758615,0.01565005381703675
file,abz7,abz,20,15,continuous_exploratory,weibull_min,"[1.9608617295797366, 9.161778948734678, 17.34292112608499]",3,-1043.6793084365656,2093.3586168731313,2104.4699642971,KS_continuous,0.08575621804107048,0.022809706257860607
file,abz7,abz,20,15,continuous_exploratory,gamma,"[47.27201419128835, -31.15000131228082, 1.1777214682553514]",3,-1052.9465610572506,2111.8931221145012,2123.00446953847,KS_continuous,0.07008001427651533,0.10010773173419651
file,abz7,abz,20,15,continuous_exploratory,lognorm,"[0.14367555553060438, -32.377679109093755, 56.34890921142296]",3,-1053.09114243047,2112.18228486094,2123.2936322849087,KS_continuous,0.07555399772509441,0.061779940467303396
file,abz7,abz,20,15,continuous_exploratory,norm,"[24.553333333333335, 8.139645091908013]",2,-1054.7055335297673,2113.4110670595346,2120.818632008847,KS_continuous,0.07211318785260978,0.08403315705113801
file,abz7,abz,20,15,continuous_exploratory,expon,"[11.0, 13.553333333333335]",2,-1081.9897558596274,2167.979511719255,2175.3870766685673,KS_continuous,0.1752342240658919,1.580532164401037e-08
file,abz8,abz,20,15,discrete,discrete_uniform_minmax,"{""low"": 11, ""high"": 40}",2,-1020.3592144986467,2044.7184289972934,2052.125993946606,chi2_uniform_minmax_bins10,6.666666666666665,0.6717790228951865
file,abz8,abz,20,15,discrete,poisson,"{""mu"": 25.286666666666665}",1,-1229.3047716400758,2460.6095432801517,2464.313325754808,,,
file,abz8,abz,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,693.762,1.5166130876992013e-143
file,abz8,abz,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,638.2,1.3167551709356496e-131
file,abz8,abz,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,703.8,1.0542015961100349e-145
file,abz8,abz,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,713.8379999999999,7.322595942226164e-148
file,abz8,abz,20,15,continuous_exploratory,uniform,"[11.0, 29.0]",2,-1010.1887489959422,2024.3774979918844,2031.7850629411969,KS_continuous,0.048850574712643674,0.45689631081295135
file,abz8,abz,20,15,continuous_exploratory,weibull_min,"[2.028001946168238, 8.163428544103246, 19.317663881535637]",3,-1069.541255587146,2145.082511174292,2156.1938585982607,KS_continuous,0.09107044831994349,0.012913175508966018
file,abz8,abz,20,15,continuous_exploratory,norm,"[25.286666666666665, 8.831637573079085]",2,-1079.183695872186,2162.367391744372,2169.7749566936845,KS_continuous,0.0850497826636224,0.024538506354885525
file,abz8,abz,20,15,continuous_exploratory,lognorm,"[0.06971158583219922, -101.5926233924682, 126.57172093850846]",3,-1078.9076681695906,2163.815336339181,2174.92668376315,KS_continuous,0.08416470609871696,0.02686750635486701
file,abz8,abz,20,15,continuous_exploratory,gamma,"[1086.2613540947866, -265.6739493146233, 0.2678476895317252]",3,-1079.031518873224,2164.063037746448,2175.174385170417,KS_continuous,0.08332644352384413,0.029251213937645848
file,abz8,abz,20,15,continuous_exploratory,expon,"[11.0, 14.286666666666665]",2,-1097.7980104131966,2199.596020826393,2207.0035857757057,KS_continuous,0.15543627870302812,8.521930061934808e-07
file,abz9,abz,20,15,discrete,discrete_uniform_minmax,"{""low"": 11, ""high"": 40}",2,-1020.3592144986467,2044.7184289972934,2052.125993946606,chi2_uniform_minmax_bins10,6.466666666666667,0.6924550289792661
file,abz9,abz,20,15,discrete,poisson,"{""mu"": 24.80666666666667}",1,-1231.3697760645975,2464.739552129195,2468.4433346038513,,,
file,abz9,abz,20,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-1378.5359550403768,2757.0719100807537,2757.0719100807537,chi2_uniform_1_99_bins10,698.7779999999999,1.2664357225266478e-144
file,abz9,abz,20,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_0_99_bins10,618.3333333333333,2.4298595348921264e-127
file,abz9,abz,20,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-1381.5510557964276,2763.102111592855,2763.102111592855,chi2_uniform_1_100_bins10,708.8666666666667,8.581901010180508e-147
file,abz9,abz,20,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-1384.5361550523778,2769.0723101047556,2769.0723101047556,chi2_uniform_0_100_bins10,718.9553333333331,5.8113586667936705e-149
file,abz9,abz,20,15,continuous_exploratory,uniform,"[11.0, 29.0]",2,-1010.1887489959422,2024.3774979918844,2031.7850629411969,KS_continuous,0.0731034482758621,0.07702613962542282
file,abz9,abz,20,15,continuous_exploratory,weibull_min,"[1.8529460325941263, 8.833693452447452, 17.949165283678106]",3,-1066.8280032398347,2139.6560064796695,2150.767353903638,KS_continuous,0.09753379878604729,0.006172645210178548
file,abz9,abz,20,15,continuous_exploratory,norm,"[24.80666666666667, 8.79484444938561]",2,-1077.9312674947803,2159.8625349895606,2167.270099938873,KS_continuous,0.09263311965496862,0.010852939279713732
file,abz9,abz,20,15,continuous_exploratory,lognorm,"[0.07574569897316483, -91.51953049206507, 115.99343471304519]",3,-1077.6295529913623,2161.2591059827246,2172.3704534066933,KS_continuous,0.09038153286176037,0.013928457130238735
file,abz9,abz,20,15,continuous_exploratory,gamma,"[1006.9581187161816, -254.1092997762081, 0.27699112306872287]",3,-1077.7693542209988,2161.5387084419976,2172.6500558659664,KS_continuous,0.09228549282175208,0.011283684136570282
file,abz9,abz,20,15,continuous_exploratory,expon,"[11.0, 13.806666666666668]",2,-1087.5454701897986,2179.090940379597,2186.4985053289097,KS_continuous,0.15919326735577133,4.151314829574186e-07
file,ft06,ft,6,6,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 10}",2,-82.89306334778566,169.7861266955713,172.95316457248353,chi2_uniform_minmax_bins10,10.11111111111111,0.34156529600304
file,ft06,ft,6,6,discrete,poisson,"{""mu"": 5.472222222222222}",1,-89.78917244416508,181.57834488833015,183.16186382678626,,,
file,ft06,ft,6,6,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-165.42431460484522,330.84862920969044,330.84862920969044,chi2_uniform_1_99_bins10,320.40000000000003,1.2196379961839127e-63
file,ft06,ft,6,6,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-165.7861266955713,331.5722533911426,331.5722533911426,chi2_uniform_0_99_bins10,252.88888888888886,2.4489071863354265e-49
file,ft06,ft,6,6,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-165.7861266955713,331.5722533911426,331.5722533911426,chi2_uniform_1_100_bins10,324.0,2.095937084683318e-64
file,ft06,ft,6,6,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-166.14433860628534,332.2886772125707,332.2886772125707,chi2_uniform_0_100_bins10,294.54545454545456,3.744763756916522e-58
file,ft06,ft,6,6,continuous_exploratory,lognorm,"[11.803064275830508, 0.9999999999999998, 0.067836495147008]",3,-43.07913946823311,92.15827893646622,96.90883575183454,KS_continuous,0.5017134455812584,6.574959348088973e-09
file,ft06,ft,6,6,continuous_exploratory,uniform,"[1.0, 9.0]",2,-79.10008478410388,162.20016956820777,165.36720744512,KS_continuous,0.13888888888888895,0.45065901211572934
file,ft06,ft,6,6,continuous_exploratory,weibull_min,"[2.0619429803233205, -0.09843385644483285, 6.2861276149714085]",3,-87.36413779966118,180.72827559932236,185.4788324146907,KS_continuous,0.12029140858632492,0.6313425550823083
file,ft06,ft,6,6,continuous_exploratory,norm,"[5.472222222222222, 2.8331971644838814]",2,-88.57239650222436,181.14479300444873,184.31183088136095,KS_continuous,0.149520317519095,0.360580421290027
file,ft06,ft,6,6,continuous_exploratory,gamma,"[30.577372896880462, -10.074596082733976, 0.5075052507677298]",3,-88.30544947255875,182.6108989451175,187.36145576048582,KS_continuous,0.12801556591643692,0.5537377695066907
file,ft06,ft,6,6,continuous_exploratory,expon,"[1.0, 4.472222222222222]",2,-89.92387535502071,183.84775071004142,187.01478858695364,KS_continuous,0.24947605382024507,0.01845294144839249
file,ft10,ft,10,10,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-459.51198501345897,919.0239700269179,919.0239700269179,chi2_uniform_1_99_bins10,9.373000000000001,0.4035793829315888
file,ft10,ft,10,10,discrete,discrete_uniform_minmax,"{""low"": 2, ""high"": 99}",2,-458.49674786705725,920.9934957341145,926.2038361060906,chi2_uniform_minmax_bins10,9.54222222222222,0.38879825572497195
file,ft10,ft,10,10,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_1_100_bins10,10.200000000000001,0.334538151634006
file,ft10,ft,10,10,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-460.51701859880916,921.0340371976183,921.0340371976183,chi2_uniform_0_99_bins10,7.800000000000001,0.5544204358728566
file,ft10,ft,10,10,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-461.512051684126,923.024103368252,923.024103368252,chi2_uniform_0_100_bins10,10.852090909090911,0.28598381517985494
file,ft10,ft,10,10,discrete,poisson,"{""mu"": 51.09}",1,-1092.6695563744343,2187.3391127488685,2189.944282934857,,,
file,ft10,ft,10,10,continuous_exploratory,uniform,"[2.0, 97.0]",2,-457.4710978503383,918.9421957006766,924.1525360726528,KS_continuous,0.05268041237113402,0.9303420196187301
file,ft10,ft,10,10,continuous_exploratory,weibull_min,"[2.455925300848957, -10.110731037363003, 69.12568095869523]",3,-469.74900568359203,945.4980113671841,953.3135219251484,KS_continuous,0.10163593053342768,0.23634872373463522
file,ft10,ft,10,10,continuous_exploratory,norm,"[51.09, 27.146305457649294]",2,-472.01794914170983,948.0358982834197,953.2462386553958,KS_continuous,0.09529552234242977,0.3042868477401329
